
#Admitting#,2,咸阳,1,5,好看，我喜欢
积极废物,0,丽水,2,5,国漫的崛起真棒！
书平,0,北京,2,5,爱是感化一切的力量
qzuser,1,沈阳,3,5,超级好看，很感动的影片
一块面包,0,深圳,2,5,二刷 很好看非常好看 还想再看
壹嘉330,0,济南,1,5,很有趣，是顽劣但具有人性的哪吒，努力追求真我，抗争命运，全程高能，喜欢！！！
琳,2,石家庄,1,4.5,太棒了！国漫中的精品，用心用情的作品，相信总有那么一天中国的动漫也会让世界刮目相看！
小布丁麻麻1,2,吴忠,2,5,良心巨作，国产动画，历史新高！！！
BN破晓晓,0,广州,3,4.5,确实是，那个女声大汉一开始时是搞笑，后面就反感了
街角。,0,诸城,1,5,太棒了，非常感动
后知后觉,1,昆明,3,4.5,还行，还是有点感动的
Saa839363554,0,郑州,2,5,啥都不想说，妈呀太震撼了，强烈期望之后的一战成神封神演义太激动了
斯巴达克斯,1,枣阳,1,5,一个老爷们！被感动哭了
风中一剑,0,宁波,1,5,以前觉得动画片是给小孩子看的，今天看了哪吒才知道有灵魂的动画老少皆宜！
杨超神,1,石家庄,4,5,如果有中国的漫威，那它一定是钢铁侠
.,0,深圳,1,4,很好看呢～～～
Kyrene,2,上海,1,4.5,画风很舒服，特效看起来非常流畅，情节稍微有点仓促，但是瑕不掩瑜，整体还是很棒的一部动画。
🇬 🇾 🇩 王⃠之⃠W⃠X⃠,1,天津,1,4.5,讲好了一个故事，有一定的道理。能感人泪下，特效上佳的中国国产3d电影。随不是神作，但我给九分
李汉颖,0,天津,2,5,很励志的一部电影！
曲漾💭,2,宜宾,1,5,"电影完美，电影最后有泪点，整体无尿点！
给影院建议：比如在有水的时候可以安排个洒水喷头喷些水，使感觉跟棒！"
A.明冠达广告,1,沈阳,1,5,太牛逼了……去看巨幕的！太爽了！
weX396327940,0,开封,2,5,非常精彩，特效真实，剧情吸引人，期待下一部，今年目前为止看到最优秀的一部电影
vwY742065119,0,新乡,3,5,和女儿一起去看的，不错。
Blo307491117,0,博爱,2,0,差评 刚进去看 眼镜就是松的掉了一边 根本无法带上 电影也开始了 人太多不好意思出来换怕影响其他人 所以我就自己按了起来 由于太黑我看不清楚 然后不小心眼镜舍了一小半 出来我诚诚恳恳的说 还是非的赔偿10元（人家说你拿出去让我们按那不就没事了） 生气的原因就是 明明知道眼镜松了 不说淘汰还让用 这不是故意的！！！垃圾
文晓,0,宁远县,1,5,挺好看的，就是影院前台服务态度极差
北巷,2,淮阳,1,5,太好看了呀呀
希,2,哈尔滨,1,5,特效好到爆，全程超燃
大牙牙大头珍,2,深圳,1,5,又搞笑又感人！剧情很棒！
wjr20090117,2,齐齐哈尔,1,5,非常励志，适合各年龄层人观看，画面做工完美，剧情感人，目前为止看过最好的国漫，期待第二部的完成，坐等！！
黄金旺Mr,1,深圳,2,5,一部非常出彩的电影，相对感觉更适合16岁以上的儿童，有些剧情非常搞笑，也不是玩老梗，也有些很感人的情节，让我这个23岁的老男人都流眼泪，嗯我给满分！
少爷,0,上海,1,5,棒的很！很值得正在成长的孩子看
豌豆,2,薛城,1,5,"既搞笑又动人，可以说是完美
敖丙太帅了😀"
xuzhixin,1,成都,3,5,好看，没想到国产动画也能制作出那么好看的动画。加油中国🇨🇳
没有阳光的街道,0,高州,1,4.5,好看，很有教育意义
kdM708368592,1,新郑,2,5,且不说画面，能让人忍不住眼泪的就是好片子，更何况视听效果极佳。虽说魔丸看起来挺丑，可是越看越觉得这个形象符合人物设定
高Heartbeats,1,深圳,1,4.5,剧情新颖，但是敖丙黑化太快了～
叶落于水,1,文昌,3,5,准备二刷。。
鹏板栗,1,修武,4,5,我命由我不由天。
田肖娜,2,青岛,1,5,真的特别好看，适合各种年龄段
VAq551385151,0,无锡,2,4.5,我觉得行了1
Run802252827,0,常州,1,5,太好看了，等上映了，再在手机上多看几遍
一叶之秋,1,呼和浩特,1,5,不错，超出预料！幽默搞笑的同时又兼顾亲情，令人落泪！
刘美,0,长沙,1,3.5,台词不够干净。比较暴力。音响效果可以。
天天向善-三一刘涛,1,长沙,1,4,"老少皆宜 笑点颇多
"
^秦淮@,1,烟台,1,5,震撼，催泪，魔幻
吃瓜不吃肉,0,柳州,2,4.5,太帅了55555  藕饼🔒死！！！！
Cherish,2,泸州,1,5,真的超好看，
lovely七洛,0,石家庄,2,5,太好看了，各方面都很完美
风平浪静、,1,深圳,1,5,非常好看……大家多多支持
Cob282003926,0,铜陵,2,5,特效挺好，人物动作挺流畅
iGj588191501,0,西安,2,5,我说这十分都给敖丙行吗
UZY759977924,0,镇江,2,5,国漫巅峰不止于此
Spring,0,成都,3,5,希望大家别忘了追光
徐瘦瘦,2,衢州,1,5,影片很精彩，故事内容很有张力，里面的那句“不认命”更是被展现的极具感染力，看的我心潮澎湃。带着十一岁的小孩一起看的，他也一个劲地说好看，国漫真的做的越来越好了，相信未来会更好，支持国漫＾０＾~
yimuzhangzhang,1,南京,2,5,我命由我不由天
夕颜,0,武汉,1,5,非常赞的一部电影，很感人但中途又不乏搞笑，总体上真的很棒相信国漫会越来越好
裕成,1,广州,1,1.5,没有内容，虚构切不实
毅 🐼,1,常州,4,5,精彩绝伦 动情至深
FVm534266167,0,福清,1,5,好看女主很漂亮
hhw184070313,1,邵阳,4,5,剧情特效都挺好了，有些人说三观不太正，我个人认为这已经是三观最正的做法了，不然要怎么设定才是三观正呢？是魔丸还是灵丸没得选择，在没的选择的前提下这难道不是做的三观最正的选择了吗？
hZZ721129898,0,郑州,4,5,特别好看！！！
hUY553536229,0,广州,4,5,挺搞笑的，孩子也喜欢！就是融创茂的停车场“出口”乱指引一通，放“出口”指示牌那个人真是人才👍！
vxS614712964,0,东莞,2,5,挺好看的，儿子说很好看，说还想再看一遍！
Aya1017,0,宁波,3,5,"剧情改编新颖，节奏拿捏得当！人物塑造满分！！！
四个字：酣畅淋漓！"
环辛四烯,0,南宁,1,5,吒儿果然很棒，我都要换壁纸了
稀里糊涂,1,石家庄,2,5,支持国漫！！
嗨，兔子,1,青岛,1,5,《震惊！官二代少年屡屡犯案，放火行凶竟依然逍遥法外，是人性的丢失还是道德的沦丧。是官僚黑暗的庇护还是其中另有隐情，无辜百姓究竟该何去何从？敬请关注 哪吒之魔童降临！》
陶少安,1,富阳,1,5,太好看了，层次感很好👍
家有三宝,2,泰安,1,5,真心不错，全程笑点，也被影院的孩子们欢声笑语感染了。最后很感动，孩子问我哭了吗，非要摸摸我的眼睛。
高,2,攀枝花,1,5,只要你看哪吒，我们就是兄弟！三太子太帅了！
MGP395999255,0,成都,3,5,目前中国动漫的巅峰之作
星🌟,0,株洲,2,5,好看，很搞笑，精彩，刺激，值得一看。好喜欢
Fox304539090,0,邯郸,2,5,故事情节很好，人物形象丰满，剧情跌宕起伏，画质不错，为中国国漫电影点赞
nXX705381397,1,深圳,3,5,好看，期待后续电影
楚gege,0,永康,3,5,high哈呵呵呵high
水瓶羊,1,扬州,2,5,超出想象的好看！！！！国漫崛起！！！
QSW996205169,0,新密,3,5,好看真的不错
SjN897340907,1,无锡,2,5,期待下一部，中国动漫加油
啾啾啾啾i啾啾啾,2,宿州,4,5,超级好看 👍
深圳 恒泰昌鸿 王盼盼 18386779119,2,深圳,1,4.5,还是蛮好看的，要是可以免费看第二遍我还是会看，不给十分是相信还是有进步空间。另外这家影院环境卫生差，虽然价格很漂亮，另外特意订的最后一排一个人想放肆哭放松的，结果好嘛右边情侣一对，左边小哥哥左边也是一对情侣也是让我有些许平衡。另外影院播放员要被吐槽，最后结尾立马开灯也要吐槽。
黄记煌小黄,0,天门,3,5,真心好看 良心国产
Rayo_Lee  ,2,高密,1,4.5,虽然是个动画，但是并不适合孩子看，前期太暴力，还有一些坏的习性，怕孩子学了去。
Yoz777213112,0,昆明,2,5,特好看。。。。。
蒽荨.,0,上虞,2,5,很好.......
路在何方,1,澄迈县,1,5,不错，挺感人，有情有义，有恩有孝，最主要是选对了路
花儿,2,荆门,1,5,吹爆我哪吒和敖丙！！！
薛远晨,1,绵阳,5,5,母亲对孩子的耐心，父亲对孩子的舍我，这是我见过最丑的哪吒，但却是最喜欢的一个，如果你喜欢《大圣归来》《风语咒》《白蛇.缘起》，这一部将重新定义你对国漫的理解，期待2020年的《封神大战》
樱花灿烂demon,0,监利,2,5,很多槽点，也很多向经典致敬的彩蛋，比如那本神仙的自我修养，不用我说，大家也知道了吧😊笑点也是满满，很有爱，中国动漫加油！✯⸜(ّᶿ̷ധّᶿ̷)⸝✯
人,1,运城,1,4.5,好看极了，有笑点也有燃点，但哪吒两个哥哥在哪儿
抽风的老鸨,0,三亚,3,4.5,二刷！！！！！！
あ安之若素,2,沈阳,1,5,不能把它当动画片看，意义很大
A Talk（不接急单）,0,长沙,4,5,好看！！！！哪吒帅气！！！！
K,2,广州,2,5,国产动画越来越好
At,2,东莞,1,5,好看好看值得票价
Cassiel,2,石狮,1,4,"搞笑，感人，励志，人生！
很好看"
xiao_hui_0822,2,济南,2,5,看了这么多年哪吒，第一次从李靖身上感受到父爱，笑声与眼泪并存
SEV997209800,2,北京,5,5,心疼敖丙啊……
koV207632671,0,龙游,2,5,好看好看！幽默不失个性，有孩童的天真，又有男子汉的担当！很少有真正喜欢的电影，这是第一部👍想再刷！👍👍
手握日月摘星辰,1,重庆,3,5,国产越来越好了，就喜欢中国元素的英雄
Amour,1,乌鲁木齐,4,5,很完美！期待姜子牙
小邱哥1,2,上海,2,5,好看，喜欢哪吒
blueligh夜行歌,0,舟山,2,5,好看好看好看
gpM184254998,0,佛山,2,5,很棒，有笑点有泪点。
enjoy,2,瑞安,1,5,很好呀 喜欢
爱你陪我闹,2,太康县,2,5,搞笑又感动，推荐
宝19860909,1,天津,2,5,有笑有泪，完美
陪伴,2,滁州,1,4,语言诙谐有趣，孩子们的笑声不时响起，最后寓意深长，团结就是力量，整体效果挺好看的
大灰小郎,1,西安,1,5,不是在美团买的票，但是特意来评分。国产动画有生之年能到这个水平，真的很激动。虽然还没到世界顶级，但觉绝对也算世界一流。给十分。希望国产动画水平不远的未来能比肩迪士尼皮克斯。至少这个动画让我看到了这个希望。
gww1193740005,1,北京,3,5,封神宇宙的起始片，堪称中国编剧之春，近年来中国动漫与电影文化之最。从剧情到美术风格和特效，从电影元素到镜头利用都可以称为当代巅峰之作。在愉悦地观影感受的同时，真正感受到了国产的崛起与新中国动画电影人的努力！已经好久没有一款电影能让我如此激动了。
东哥,0,济南,1,5,很好！很好！很有教育意义！
明天会更好,0,兰溪,2,5,unbelievble
EpG595845166,0,南安,3,4.5,确实不错，9分
请叫我小闫,2,乌鲁木齐,2,5,很好看很感动挺真实的建议观看
停停走走,1,嘉兴,1,5,非常好看，还有教育意义。
谭芳,2,深圳,1,5,良心剧推荐看
evak,0,宜宾,2,5,哭了哭了哭了
三白呀,1,东莞,3,5,超乎了我的想象，太好看了
吕剑,1,遵义,1,5,从我自己的评审的高度来打分十分不夸张，年初流浪地球年中哪吒从这两个折射出我们国家影视业的崛起。加油我的国！
多闻草木少识人,0,大连,1,5,超级好看啊！幽默又很感动 很有感触 哪吒好看 敖丙也好看
W.D媛👑,2,西安,1,5,刷第二遍...小时候看哪吒就是知道哪吒是个顽童.长大看哪吒知道哪吒是一个不认命的顽童...
🦀,1,广州,1,5,值得推荐，这个时代的压力太大了，很少有能让人开怀大笑一场影片，这部片子能让你开怀大笑一场也有感人至深的细节
孟德雪.,2,北京,2,5,国产动漫越来越好 完美
QBB186553810,0,深圳,1,3,故事比较跳脱，遵循了目前比较流行的先扬后抑再扬，最后温馨圆满的结局。有点审美疲劳。但看到了3D影片的发展。
向左向右,0,长沙,1,5,真心不错，国产良心动画片
mf,0,邹平,1,5,这部电影我吹爆！！真的巨好看！！哪吒的那句去你的鸟命 我命由我不由天 吼出来我就跟着哭了 又震撼又感动！良心电影！真的！强烈安利！
左沛虎  Burning（燃烧）🍃,1,茂名,1,5,鬼也是人，神也是人，我命不由天！
Jnss.,2,舟山,2,5,超级好看呢，满分满分
๑余生๑陪你,1,中卫,1,4.5,特级一级棒，剧情感人，引人深思！
爱吃糖的小孩,1,广安,1,5,很励志的电影，自己的人生是需要靠自己努力的去争取奋斗！
山本好少年,2,哈尔滨,1,5,简单点 不看后悔
不偷腥的猫喵,0,台州,3,5,好片，不看悔一生系列
YnQ855567269,0,胶州,1,5,搞笑与感动并存！特别好看，全场一直都在笑，最后感动到哭，孩子也很喜欢
地瓜先生、,0,天津,4,5,挺好看的，太乙真人滴方言简直不要太逗啦，😂😂😂
GKP135254453,0,昆明,2,5,剧情创新合理，特效自然大气精致，既有笑点也有泪点，我又哭又笑，励志故事
嗷呜,0,杭州,1,5,超感人，我们由我不由天！！！
以后的以后谁知道,2,台州,1,5,好看，角色设计的很有意思，哪吒敖丙妥妥的说
芙涂蓉,2,益阳,1,5,好看，感动，带孩子看最好，是个正能量教育片
C.,0,潜江,1,5,"今天和朋友一起来看《哪吒之魔童降世》，观影过程中有很多令人捧腹大笑的段子，哪吒的可爱顽皮表现的淋漓尽致，很喜欢里面哪吒妈妈的配音，很有情感，这部电影真的大赞👍！！推荐大家来观看！！！

"
小马哥,0,舒兰,1,5,好看，喜欢！
oho605789333,0,深圳,4,5,超级精彩，我看过最好看的魔丸
Lady dada,2,盘锦,1,5,父爱如山，母爱如水，从头到尾分分钟抓住人心，超级喜欢！国漫的榜样！！！
晓盈的OO空间,2,佛山,1,5,好好看 骄傲！
过往云烟,2,海门,1,4.5,最好再加个那吒复活后的故事情节更完美
細嚼梨芯唇齒留香,0,南通,1,5,很好看，很好看
小刘同学,2,明光,1,5,巨好看，强烈推荐
小汐0817,0,邵阳,2,3,电影好看，但是环境差，地上都没有扫干净，然后还有蚊子
萝卜,1,杭州,2,5,我觉得海星1
LMYH09041009,2,中山,1,4.5,台词很现代，剧情有哭点，有笑点，不一样的哪吒，个性拽拽的，其实是个小闷骚，明明很想得到认可，却装的无所谓的样子，开心起来像个孩子（仅限开心的时候）小恶魔。
Tefuir,1,沈阳,2,5,良心，比现在的真人好看多了
jwX894301803,0,新郑,1,5,看完之后感触特别深刻，中间有真心搞笑的段子，更有忍不住流泪的片段，感悟深刻，国产电影真的很棒！
WKt857688459,0,上海,1,5,不错，值得观影
无梦到徽州,1,上饶,1,5,电影很好看，出乎我的意料，剧情新颖，很值得一看
kFf181958774,0,铜陵,2,5,特效真的超棒，为国漫打call
生如夏花,0,常德,1,4.5,超级好看！感官王国！
海绵宝宝啦啦啦,0,荣昌区,1,5,哈哈哈哈哈哈是真的很好看，申公公和太乙真人两个人全程笑点哈哈哈哈
裙摆~,1,繁昌,2,5,我的妈耶，我看到过哪吒版本最帅的，哇塞🙈🙈🙈
🤨,2,珲春,2,4,他的整体制作还有整个剧本的流畅性是不错的，幽默诙谐后又带着伤情，觉得棒的
衫木,2,景德镇,1,4.5,"敖丙帅啊，，
"
萌萌哒的007斯塔克先生,1,苏州,2,4.5,看预告本以为会是非常俗套的故事但实则并非如此，剧情是有很多非常动人的地方，本人最吃的一个场景则是哪吒与敖丙踢毽子（这应该不算剧透吧？）母子的感情刻画的非常好，父子的感情也在后半段很好的刻画出来，一点多余都没有，可惜后面父母被捆住后的叫喊真的有刻意煽情的嫌疑，如果这段情减去一点点就是完美，敖丙的转换做到了，犹豫也有一点点，但是私以为还不够，是我挑剔了，配乐，特别是民乐器非常之赞与燃，为何结尾大战却反而不用？技术上已达国际一流，无可挑剔，期待封神电影宇宙吧😄
Mia木木酱,2,苏州,2,5,哪吒太帅了惹
清风一曲欲孤心,1,东莞,1,5,看着看着我快哭了😭！你们说好不好看
贪欢224,2,南京,1,5,个人表示比最老版的封神榜更得我喜欢，老版太虐了，这个好看
巫岚,2,重庆,1,5,太好看了！！
dFI265256330,0,东莞,2,5,非常非常好看，剧情，特效，画面都不错，国漫现在真的是做得很好哦。
何太咪姐,2,重庆,2,5,喜欢这样的改编！突破
NPA518236008,0,广州,2,5,"好看，强烈推荐！带着侄子去的！看完说：“姑姑，我还想再看一遍，我们再买下场票好不好”
😂😂😂"
孺卿,0,西安,1,4,我命由我不由天！非常值得一看，笑点比较密集。
笑笑妈,2,鸡西,1,5,超级好看，家里宝贝也很喜欢看，值得一看的一部作品
你我皆凡人,0,重庆,1,5,"完美 特好看
"
Jql686353818,1,广州,5,4.5,特技过关，改编保留经典框的基础添加创意，全剧充满童趣却又不失现实意义！继《大圣归来》后国产动画又一力作！推荐给大小朋友看！[微笑][微笑][强][强]
Fkb672132478,0,灵石,3,4.5,电影不错值得一看
一一汀汀咕啾,2,嘉祥,1,5,国漫加油啊加油
TiAno🖤,2,广州,1,5,特别好看。特效也做的很好
嘿哥们你的苏菲掉了,1,镇江,3,5,特效不错，挺励志。支持国漫👌
空,1,长春,1,5,"是仙是魔 我自己说了算
  "
BACTERIA,0,九江,2,5,人性，对不公命运的对抗等等表现得淋淋尽致。细节方面做的很好
uYT794868562,0,运城,3,5,挺好看的，值得一看
~^_^~,2,怀化,1,5,好看，画面震撼，熬饼最帅没有之一了☺ 
晴天姑娘 sunshine,0,怀化,1,5,特效特别好，喜欢哪吒，痞痞的样子，爱了爱了
浅然,2,昆明,1,3.5,还算是不错吧
榕,2,益阳,1,5,太好看了，很有感悟
oh my嘎,2,宿迁,1,5,非常好看！看了之后才知道，原来3D眼镜不仅能用来看电影，还能用来遮住眼泪。
子在川上曰什么,1,龙海,1,5,会二刷的电影，一部电影看下来能笑会哭能懂，很棒棒
+  +,0,银川,2,5,目前为止看过最精彩的国漫
妖妖妖妖。,2,广州,1,5,画面好精美，剧情也很棒呢，想二刷，希望国产动漫越来越好～
浮萍,2,上海,1,5,好看好看好看
,0,高州,2,5,熬丙好帅啊啊啊啊啊
清酒孤欢ゞ,0,中山,3,5,蛮好看的真的！
A婷吖婷水果沙拉,2,南京,1,5,真的好看，又搞笑又感动，上一秒还在止不住的流泪下一秒就能破涕为笑
beryl,0,顺德,3,5,超棒！国漫加油！
Angael's泪,2,昆山,1,5,第二次看😃 😃 😃 
天辰,0,上海,1,4.5,少给一分怕你骄傲，至于观感，牛批
千世,2,深圳,1,5,好看！好看！哇哇哈哈哈哈
慧慧,2,同安,1,5,很精彩，很棒！！！
幽冥九天,1,杭州,2,5,剧情丰富，特效赞！
길손,2,诸暨,1,5,强烈推荐，国产良心动漫
朱立春19760106,1,锦州,2,5,好的呢，好的呢。
PlE673675304,0,咸阳,2,5,好看，很好看，很棒
倚楼～听风,0,彭州,1,4,動漫製作的不錯，還有待提高，故事有笑有淚，發人深省
 伊克瑞翁～,0,淮安,1,5,国产动漫越来越好看，场景中处处透出国画韵味
懒癌少女,2,南昌,1,5,真的很好看！！！强烈安利！！！
Hi ball,2,沈阳,3,5,画面，人物，情节都刻画的很棒，喜欢，期待下一部
ST0NE,2,保定,1,5,国产电影做成这样，真心不错！人物刻画完美！值得去看！
醉卧帝辰#,1,上海,1,5,期待第二部，好看
雀巢咖啡,0,北京,1,5,诙谐幽默，故事很感人，也挺有教育意义，暑假值得带孩子一看！
🗽,1,佛山,1,3,挺好，就是最后的彩蛋有点打广告
A木菲美家.李少华,1,昆明,1,5,特效终于进步了
晓哥,1,万州,1,5,看了，感触很深。喜欢内容。画风也非常不错。有周星驰电影的影子在里面。精品。
꯭插꯭科꯭打꯭诨꯭,1,东莞,1,3.5,还行吧吧吧吧
。,2,漳浦,1,5,超好看！敖丙好帅一男的！就是影院的音效有点大声
纯阳山门,0,奉节,3,5,吒儿！！！等我二刷
@mic,1,江阴,2,5,入魔的哪咤真帅
阿萩,0,绍兴,1,5,看的最棒的动漫
云里积翠,0,信丰,1,5,这部动画电影达到国产动画电影的新高度，值得一看。
天真ii,0,宜昌,1,5,很好看，效果不错
ZqS221928616,2,广州,1,5,"“命，由我自己说了算，不要在意别人的眼光。”
   搞笑、感动...挺好看的，期待续集。"
summer,0,德阳,3,5,"真的太好看啦！
😁
 "
郜昆,0,焦作,1,5,国产片的骄傲，这部电影拍的太太棒了，孩子们非常的喜欢
余生丶乱か别离,0,临安,1,4,可以看，还不错
A闹闹闹闹闹,0,杭州,3,5,好看，挺不错的
芯芯芯啊,0,深圳,1,5,真的不错，剧情特效不夸张，全程没有困意
画荷的下午,0,青岛,4,5,棒啊！！！哭哭笑笑，太棒！
北城南笙。,0,漳浦,1,5,感觉超级好看的，颜值杠杠滴，打算手机能看的时候再多看几遍
【：）忙忙,2,北京,1,5,好看喜欢小吒吒
杨哈哈,2,深圳,1,5,亲情 友情 
军利,0,西安,1,5,好看，值得一看，看的多愁善感，很搞笑的
风尘浪子,0,温州,1,5,***的鸟命
花本🌸,0,南昌,1,5,我吹爆，角色模型精致，最重要的是，我磕cp磕出眼泪，哪吒简直承包泪点和燃点，爱辽，下一部一定来！
健忘症重度患者,1,深圳,2,5,中国人的超级英雄，超好看~
,2,南充,1,5,特别感动呜呜呜呜
TTR491502280,1,虞城,3,5,无敌好评！！！
,2,青岛,1,4,你是谁你自己决定。
云朵有点甜,0,怀化,1,5,挺好的，非常好
sysam81,0,武汉,2,5,适合6岁小朋友看吗？
A'，,2,黔东南,1,5,全程无尿点，好看
夕童、李,2,郑州,1,5,最好看的院线动画片，准备再二刷
scy040120,0,温州,1,5,超好看(｡･ω･｡)ﾉ♡
- 茶,2,南宁,1,4,情节流畅 画面精致 但是结尾太仓促了
r1259726451,2,四平,2,5,挺好看的，有笑有泪，有内涵有深度，不愧为高分电影。值得一看！
😈,2,成都,1,5,给我亲！！！
幻听,0,南宁,1,4.5,有感动，有嬉闹，有正能量！感觉有好几处有星爷电影里面情节的影子！
小花,0,海口,1,5,热血沸腾 泪流满面
lucky,2,莆田,1,5,超级好看！！！
GYb530,0,常德,3,5,支持国产，质量和剧情都不错。
好名字21552,0,柳州,2,5,若命运不公，那就跟它斗到底！
PiD187994783,0,建德,1,5,看完不知道说什么，总之对象而言很好看，也很有意义！就算自己放弃自己父母也不会放弃
EFp813218296,0,重庆,2,5,超级棒！！！快出第二部！！！世人的眼光都带有偏见，有时候连长辈也不例外，但茫茫人海中，总会有些人一样被不同的带有偏见的眼光看待的，有的偏见会因为一些事一些人而改变，有的者永远也等不到这个机会。做自己的英雄吧，勿失善心，勿升恶念，为自己而活！
Zero丶,1,广元,1,5,"建议观看，笑点多且不失感动
"
小七,2,茂名,1,5,超好看啊啊啊啊啊啊啊，匠心之作
橘子·,2,重庆,1,5,超好看！太帅了
Renee,0,广安,1,5,好好看哦！国产动漫之光！
🐰🐰🐰,2,上饶,2,5,超好看，超燃
嘿，廖同学,2,长汀,1,5,你是谁，只有你自己说了才算
陈李,0,南宁,1,3.5,并没有想象中的好，前半部太多强行搞笑的画面，并不幽默。
其实我也不知道该叫啥,1,诸暨,1,5,很好看了，带着八岁的外甥去看的，看完出来，外甥说“舅舅，你看到后面有没有一点想哭？是不是很感动？”
离奇,0,孝感,1,5,真的很可以了，人物刻画很深刻，特效一流，支持国漫～
南城人,0,仁寿,1,4,泪水崔的太过分了哈  下次注意 少给你一星怕你骄傲
A吴浩,1,成都,1,5,好看，太乙真的搞笑，一口川普
小鱼儿,1,成都,2,4,可以比龙珠好看
喜上眉梢,0,黄山,2,5,好看！！！！！
浅色琉璃,2,海口,1,5,敖丙超帅啊~爱了爱了~
开到夕阳,1,银川,4,5,命，都是自己走的，你不走，永远觉得这都是命
长灯,0,重庆,1,5,太好看了叭呜呜呜，剧情丰满人设立体有笑有泪。太爱这电影了呜呜呜
杨峰,2,福鼎市,1,5,还不错，支持国漫，支持续拍
_,1,常德,2,5,awsl，超级超级好看！！！给我冲鸭！！
meloly,0,全椒,1,5,超好看哦。去你个鸟命，我命由我不由天—哪吒
⚡️、Tem,1,长沙,1,5,值得一看，国产动画威武
夜琉璃,1,延安,1,5,电影好看 看电影的人素质真心垃圾
乐多.,2,大庆,2,5,好看啊啊   好感人 
零时谜子,0,西安,3,5,整个电影院又哭又笑，满昏~
深念o,0,临汾,2,5,挺好看，感觉有点短
zKQ544469829,0,合肥,1,5,我再次看到了国漫的未来
不知道用户名哦,2,佛山,3,5,泪点笑点十足，真的很好看
春风秋雨,1,上海,1,5,国漫崛起 无论剧情特效都十分完美
叶修,0,珠海,1,5,好看的一批，人草鸡多特效感强👍 好评不废话
赐我梦境 .,0,济南,1,5,期待第二部～
超能少年,0,德惠市,1,4.5,整部电影代入感很强，虽然有点小漏洞。但这对红蓝cp我站了
侃侃而谈,0,益阳,1,4.5,不错，很励志，笑与泪同行，特效一流。
Tim,0,广州,1,1.5,空调太冷了，你家电费不用钱啊！冷死我了 😣😣😣😣
小警员！！！,1,石家庄,3,5,从大圣归来，到现在的哪吒之魔童降世，又一部国产动漫，期待下一部国产动漫
QWA988594735,2,遂宁,1,5,我命由我不由天！
CHUN CHING,1,长春,1,5,制作水平顶级!传达的价值观能为世界所接受，国漫有希望了!
颢影,0,莆田,2,5,超棒！希望续作再接再厉！
邱,1,奉化,1,4.5,剧情和画面都不错，就是3D技术差了点
志伟,1,南昌,2,5,太好看了，竟然看哭了
🐟,2,上饶,1,5,有笑点、有泪点……很棒
晋国司马懿,0,上海,2,5,真的不错喔，这个动漫
女人至尚,2,杭州,1,4.5,好看还搞笑不错不错
Yqt937446229,0,上海,3,4.5,九分 差一分等下一部
Ryv689206208,0,武汉,1,5,沙子进眼睛里了，很值得安利一下下
나는 너의 아버지이다,0,承德,1,5,好是好但是，评价的话，就是不要钱最好了！！！！！！！！！！！！！！！！！！！！！！
傲天更要冲霄,0,常州,1,5,情节有趣，结局感动
蒋知成,0,长沙,1,5,哪吒好帅，期待导演的下一步电影姜子牙
庆,0,庆阳,1,5,很好看，值得一看，祝国漫越来越好。
[爱心],2,遵义,1,5,真心好看，很搞笑，也很感人。剧情很好，期待第二部。
尹明扬,1,腾冲,3,5,只能说，情节，视觉达到中国新高度！
碎叶,2,东莞,1,5,非常好，不是好莱坞那种看完就忘的电影。希望能做成系列电影，一定买票来看。
左耳9031,0,长沙,3,5,我！吹！爆！
我耳朵里都是风,2,赣州,2,5,墙裂推荐，炒鸡好看了叭，熬丙真的太帅太苏了
Cat,1,深圳,2,5,吹爆吹爆，故事和特效都棒极了
VHt224044040,0,重庆,3,5,好有画面感，后面很感动
为你而改变,1,大连,2,5,好看   支持国产
小忻忻 Ava,2,长春,1,5,真的很好，特效很细致，正个电影的立意都非常深刻。感觉国漫以后要崛起了，可以把所有的神话故事都拍一遍，😁💪💪💪
哲儿,2,潮州,1,5,很搞笑，有哭点有笑点。语言通俗。
图图,0,郴州,1,5,挺不错的，也有笑点
浩,0,吉水县,1,5,待我有钱我要给哪吒买条有裤兜的裤子！！！！
.,2,益阳,1,5,我真的要吹爆这部电影！！我已经向我的朋友圈安利了！大家都要去看啊！！
Good gentleman,1,丹东,2,5,我命由我不由天！想起了十年前的扣扣签名，非常好看的一部国产动漫，适合一家三口观看，希望国产动漫能继续加油😊 
如此，安好。,0,太原,2,4,画面不错，给满分。剧情有点扯，6分吧
冉筝,2,上海,1,5,好感动，惊艳的国产动漫。立意好，细节赞，不输迪斯尼！！！！！加油！
金薇薇,2,上饶,1,5,真的很好看，国产有望
肉丸子,1,漳州,1,5,不错，算是喜剧片，有些道理小孩子不懂，大一点的才明白
艾柏林,1,博罗县,1,5,"国漫良心之作
"
゛べ 七〆柒ゞ,2,烟台,2,5,很精彩！太好看了！
凌诗04,2,长兴,3,5,超燃，超帅，非常值得N刷！
乖乖女,2,北京,3,5,好看，值得观看
我是少爷,2,苍溪县,1,5,燃炸了 爱死哪吒 敖丙了
愚戏,2,东莞,2,5,很好看，特效也很好，希望能有第二部
Wth十二,0,顺德,3,5,很好看的一部动漫片，让人捧腹大笑之余，还能在里面学到人生哲理！不放弃，我命由我不由天。。。。
落笔予你,0,蒙城,1,5,这部剧超好看
